Not Found: /tttt
Not Found: /sss
Not Found: /ttttttttt
Not Found: /pppp
Not Found: /pppp
2015-11-19 16:26:23 [Thread-12:25120] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:26:23 [Thread-14:25776] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:26:23 [Thread-15:25988] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:26:53 [Thread-18:24836] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:26:53 [Thread-19:26160] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:26:53 [Thread-20:15284] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:26:53 [Thread-21:21472] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:26:53 [Thread-16:26132] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:26:53 [Thread-22:18528] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:23 [Thread-25:14544] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:23 [Thread-23:17616] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:23 [Thread-26:24272] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:23 [Thread-28:23928] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:23 [Thread-27:16556] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:23 [Thread-29:26116] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:46 [Thread-6:26012] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:46 [Thread-5:22036] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:46 [Thread-3:20592] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:46 [Thread-7:21692] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:46 [Thread-1:21344] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:46 [Thread-8:21648] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:46 [Thread-11:22260] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:46 [Thread-10:25308] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:46 [Thread-12:1184] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:46 [Thread-13:5632] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:46 [Thread-14:24688] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:46 [Thread-15:10428] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:48 [Thread-16:24260] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:48 [Thread-17:24672] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:48 [Thread-18:1216] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:48 [Thread-19:15428] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:48 [Thread-20:25972] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:48 [Thread-21:9040] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:49 [Thread-22:24396] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:49 [Thread-23:23836] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:49 [Thread-24:18308] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:49 [Thread-25:20924] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:49 [Thread-26:21756] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:49 [Thread-27:20356] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:27:54 [Thread-31:24948] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:27:54 [Thread-32:17288] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:27:54 [Thread-28:25360] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:27:54 [Thread-29:22472] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:27:54 [Thread-33:25468] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:27:54 [Thread-34:24588] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:28:24 [Thread-39:25352] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:28:24 [Thread-40:22172] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:28:24 [Thread-38:24744] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:28:24 [Thread-37:25136] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:28:24 [Thread-35:20780] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:28:24 [Thread-41:13208] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:30:15 [Thread-7:22744] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:30:15 [Thread-6:26424] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:30:15 [Thread-5:25380] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:30:15 [Thread-4:22288] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
2015-11-19 16:30:15 [Thread-3:13208] [django.request:170] [WARNING]- Not Found: /static/style/grids-responsive-min.css
2015-11-19 16:30:15 [Thread-8:7824] [django.request:170] [WARNING]- Not Found: /static/style/blog.css
2015-11-19 16:30:45 [Thread-14:23436] [django.request:170] [WARNING]- Not Found: /static/style/pure-min.css
2015-11-19 16:30:45 [Thread-13:24952] [django.request:170] [WARNING]- Not Found: /static/style/base-min.css
2015-11-19 16:30:45 [Thread-12:24592] [django.request:170] [WARNING]- Not Found: /static/style/color.css
2015-11-19 16:30:45 [Thread-11:26344] [django.request:170] [WARNING]- Not Found: /static/style/tables.css
